Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10
Male	4/8/2011	56	Adolescent	Palestinian	Khan Yunis	Gaza Strip	4/8/2011	MISSILE	Israeli security forces
Male	4/7/2011	16	Children	Israeli	Kfar Aza	Israel	4/17/2011	MISSILE	Palestinian civilians
Male	4/7/2011	57	Adolescent	Palestinian	Gaza City	Gaza Strip	4/7/2011	shell	Israeli security forces
Male	4/5/2011	21	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	4/5/2011	shell	Israeli security forces
Male	4/2/2011	34	Adolescent	Palestinian	Gaza City	Gaza Strip	4/2/2011	MISSILE	Israeli security forces
Male	4/2/2011	36	Adolescent	Palestinian	Gaza City	Gaza Strip	4/2/2011	MISSILE	Israeli security forces
Male	4/2/2011	43	Adolescent	Palestinian	Gaza City	Gaza Strip	4/2/2011	MISSILE	Israeli security forces
Male	3/30/2011	24	Adolescent	Palestinian	Rafah	Gaza Strip	3/30/2011	MISSILE	Israeli security forces
Male	3/27/2011	19	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	3/27/2011	MISSILE	Israeli security forces
Male	3/27/2011	32	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	3/27/2011	MISSILE	Israeli security forces
Female	3/23/2011	21	Adolescent	Israeli	JerusaleMale	Israel	11/22/2017	BOMB	Palestinian civilians
Male	3/22/2011	21	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	MISSILE	Israeli security forces
Male	3/22/2011	31	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	MISSILE	Israeli security forces
Male	3/22/2011	18	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	mortar fire	Israeli security forces
Male	3/22/2011	9	Children	Palestinian	Gaza City	Gaza Strip	3/22/2011	mortar fire	Israeli security forces
Male	3/22/2011	14	Children	Palestinian	Gaza City	Gaza Strip	3/22/2011	mortar fire	Israeli security forces
Male	3/22/2011	28	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	MISSILE	Israeli security forces
Male	3/22/2011	27	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	MISSILE	Israeli security forces
Male	3/22/2011	57	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2011	mortar fire	Israeli security forces
Male	3/16/2011	28	Adolescent	Palestinian	Gaza City	Gaza Strip	3/16/2011	MISSILE	Israeli security forces
Male	3/16/2011	23	Adolescent	Palestinian	Gaza City	Gaza Strip	3/16/2011	MISSILE	Israeli security forces
Male	3/11/2011	4	Children	Israeli	ItaMalear	West Bank	3/11/2011	knife	Palestinian civilians
Male	3/11/2011	36	Adolescent	Israeli	ItaMalear	West Bank	3/11/2011	knife	Palestinian civilians
Female	3/11/2011	35	Adolescent	Israeli	ItaMalear	West Bank	3/11/2011	LIVE AMMUNITION	Palestinian civilians
Male	3/11/2011	11	Children	Israeli	ItaMalear	West Bank	3/11/2011	knife	Palestinian civilians
Male	2/28/2011	20	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	2/28/2011	LIVE AMMUNITION	Israeli security forces
Male	2/23/2011	28	Adolescent	Palestinian	Gaza City	Gaza Strip	2/23/2011	shell	Israeli security forces
Male	2/11/2011	24	Adolescent	Palestinian	JerusaleMale	Israel	2/11/2011	knife	Israeli civilians
Male	1/28/2011	15	Children	Palestinian	Safa	West Bank	1/28/2011	LIVE AMMUNITION	Israeli civilians
Male	1/27/2011	18	Adolescent	Palestinian	'Iraq Burin	West Bank	1/27/2011	LIVE AMMUNITION	Israeli civilians
Male	1/20/2011	28	Adolescent	Palestinian	Halhul	West Bank	7/1/2011	LIVE AMMUNITION	Israeli security forces
Male	1/20/2011	23	Adolescent	Palestinian	Maleevo Dotan	West Bank	1/20/2011	LIVE AMMUNITION	Israeli security forces
Male	1/18/2011	18	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	1/18/2011	shell	Israeli security forces
Male	1/11/2011	23	Adolescent	Palestinian	Khan Yunis	Gaza Strip	1/11/2011	MISSILE	Israeli security forces
Male	1/10/2011	65	Old	Palestinian	Beit Hanoun	Gaza Strip	1/10/2011	LIVE AMMUNITION	Israeli security forces
Male	1/8/2011	25	Adolescent	Palestinian	HaMalera	West Bank	1/8/2011	LIVE AMMUNITION	Israeli security forces
Male	1/7/2011	66	Old	Palestinian	Hebron	West Bank	1/7/2011	LIVE AMMUNITION	Israeli security forces
Male	1/2/2011	23	Adolescent	Palestinian	HaMalera	West Bank	1/2/2011	LIVE AMMUNITION	Israeli security forces
Male	12/23/2010	18	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	12/23/2010	LIVE AMMUNITION	Israeli security forces
Male	12/18/2010	23	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	12/18/2010	MISSILE	Israeli security forces
Male	12/18/2010	22	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	12/18/2010	MISSILE	Israeli security forces
Male	12/18/2010	22	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	12/18/2010	MISSILE	Israeli security forces
Male	12/18/2010	20	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	12/18/2010	MISSILE	Israeli security forces
Male	12/18/2010	17	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	12/18/2010	MISSILE	Israeli security forces
Male	12/2/2010	21	Adolescent	Palestinian	Gaza City	Gaza Strip	12/2/2010	shell	Israeli security forces
Male	12/2/2010	19	Adolescent	Palestinian	Gaza City	Gaza Strip	12/2/2010	shell	Israeli security forces
Male	11/17/2010	34	Adolescent	Palestinian	Gaza City	Gaza Strip	11/17/2010	MISSILE	Israeli security forces
Male	11/17/2010	19	Adolescent	Palestinian	Gaza City	Gaza Strip	11/17/2010	MISSILE	Israeli security forces
Male	11/3/2010	25	Adolescent	Palestinian	Gaza City	Gaza Strip	11/3/2010	MISSILE	Israeli security forces
Male	10/27/2010	20	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	10/27/2010	shell	Israeli security forces
Male	10/17/2010	20	Adolescent	Palestinian	Gaza City	Gaza Strip	10/17/2010	MISSILE	Israeli security forces
Male	10/17/2010	21	Adolescent	Palestinian	Gaza City	Gaza Strip	10/17/2010	MISSILE	Israeli security forces
Male	10/3/2010	35	Adolescent	Palestinian	a-Za'ayeMale	West Bank	10/3/2010	LIVE AMMUNITION	Israeli security forces
Male	9/27/2010	18	Adolescent	Palestinian	al-Bureij R.C.	Gaza Strip	9/27/2010	MISSILE	Israeli security forces
Male	9/27/2010	24	Adolescent	Palestinian	al-Bureij R.C.	Gaza Strip	9/27/2010	MISSILE	Israeli security forces
Male	9/27/2010	26	Adolescent	Palestinian	al-Bureij R.C.	Gaza Strip	9/27/2010	MISSILE	Israeli security forces
Male	9/24/2010	19	Adolescent	Palestinian	Jabalya	Gaza Strip	9/24/2010	LIVE AMMUNITION	Israeli security forces
Male	9/22/2010	39	Adolescent	Palestinian	Silwan	West Bank	9/22/2010	LIVE AMMUNITION	Israeli civilians
Male	9/17/2010	38	Adolescent	Palestinian	Nur ShaMales R.C.	West Bank	9/17/2010	LIVE AMMUNITION	Israeli security forces
Male	9/14/2010	22	Adolescent	Palestinian	Juhor a-Dik	Gaza Strip	9/25/2010	shell	Israeli security forces
Male	9/12/2010	91	Old	Palestinian	Beit Hanoun	Gaza Strip	9/21/2010	BOMB	Israeli security forces
Male	9/12/2010	16	Children	Palestinian	Beit Hanoun	Gaza Strip	9/12/2010	BOMB	Israeli security forces
Male	9/12/2010	16	Children	Palestinian	Beit Hanoun	Gaza Strip	9/12/2010	BOMB	Israeli security forces
Male	9/4/2010	34	Adolescent	Palestinian	Rafah	Gaza Strip	9/4/2010	MISSILE	Israeli security forces
Male	9/4/2010	20	Adolescent	Palestinian	Rafah	Gaza Strip	9/4/2010	MISSILE	Israeli security forces
Female	8/31/2010	33	Adolescent	Israeli	Bani Na'iMale	West Bank	8/31/2010	LIVE AMMUNITION	Palestinian civilians
Female	8/31/2010	45	Adolescent	Israeli	Bani Na'iMale	West Bank	8/31/2010	LIVE AMMUNITION	Palestinian civilians
Male	8/31/2010	47	Adolescent	Israeli	Bani Na'iMale	West Bank	8/31/2010	LIVE AMMUNITION	Palestinian civilians
Male	8/31/2010	24	Adolescent	Israeli	Bani Na'iMale	West Bank	8/31/2010	LIVE AMMUNITION	Palestinian civilians
Male	8/4/2010	21	Adolescent	Palestinian	Khan Yunis	Gaza Strip	8/4/2010	MISSILE	Israeli security forces
Male	7/31/2010	36	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/31/2010	MISSILE	Israeli security forces
Male	7/21/2010	21	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/21/2010	flechette shells	Israeli security forces
Male	7/21/2010	18	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/21/2010	flechette shells	Israeli security forces
Female	7/13/2010	33	Adolescent	Palestinian	Juhor a-Dik	Gaza Strip	7/13/2010	shell	Israeli security forces
Male	6/28/2010	29	Adolescent	Palestinian	Gaza City	Gaza Strip	6/28/2010	MISSILE	Israeli security forces
Male	6/25/2010	22	Adolescent	Palestinian	Rafah	Gaza Strip	6/25/2010	MISSILE	Israeli security forces
Male	6/25/2010	28	Adolescent	Palestinian	Rafah	Gaza Strip	6/25/2010	MISSILE	Israeli security forces
Male	6/11/2010	40	Adolescent	Palestinian	Wadi al-Joz	West Bank	6/11/2010	LIVE AMMUNITION	Israeli security forces
Male	6/1/2010	20	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	6/1/2010	MISSILE	Israeli security forces
Male	6/1/2010	22	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	6/1/2010	MISSILE	Israeli security forces
Male	6/1/2010	25	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	6/1/2010	MISSILE	Israeli security forces
Male	5/14/2010	75	Old	Palestinian	The PeriMaleeter Fence	Gaza Strip	5/14/2010	LIVE AMMUNITION	Israeli security forces
Male	5/13/2010	15	Children	Palestinian	al-Maleazra'ah a-Sharqiyah	West Bank	5/13/2010	LIVE AMMUNITION	Israeli civilians
Male	4/28/2010	19	Adolescent	Palestinian	Gaza City	Gaza Strip	4/28/2010	LIVE AMMUNITION	Israeli security forces
Male	3/26/2010	21	Adolescent	Palestinian	'Abasan al-Jadidah (a-Saghirah)	Gaza Strip	3/26/2010	shell	Israeli security forces
Male	3/21/2010	18	Adolescent	Palestinian	'Awarta	West Bank	3/21/2010	LIVE AMMUNITION	Israeli security forces
Male	3/21/2010	18	Adolescent	Palestinian	'Awarta	West Bank	3/21/2010	LIVE AMMUNITION	Israeli security forces
Male	3/1/2010	17	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	3/1/2010	shell	Israeli security forces
Male	2/11/2010	27	Adolescent	Palestinian	Juhor a-Dik	Gaza Strip	2/11/2010	MISSILE	Israeli security forces
Male	1/10/2010	18	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	1/10/2010	MISSILE	Israeli security forces
Male	1/10/2010	21	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	1/10/2010	MISSILE	Israeli security forces
Male	1/10/2010	26	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	1/10/2010	MISSILE	Israeli security forces
Male	1/8/2010	15	Children	Palestinian	Rafah	Gaza Strip	1/8/2010	MISSILE	Israeli security forces
Male	1/8/2010	27	Adolescent	Palestinian	Rafah	Gaza Strip	1/8/2010	MISSILE	Israeli security forces
Male	1/8/2010	21	Adolescent	Palestinian	Rafah	Gaza Strip	1/8/2010	MISSILE	Israeli security forces
Male	1/5/2010	21	Adolescent	Palestinian	al-Qararah	Gaza Strip	1/6/2010	MISSILE	Israeli security forces
Male	1/5/2010	22	Adolescent	Palestinian	al-Qararah	Gaza Strip	1/5/2010	MISSILE	Israeli security forces
Male	9/30/2009	35	Adolescent	Palestinian	Khan Yunis	Gaza Strip	9/30/2009	MISSILE	Israeli security forces
Male	9/30/2009	43	Adolescent	Palestinian	Khan Yunis	Gaza Strip	9/30/2009	MISSILE	Israeli security forces
Male	9/25/2009	19	Adolescent	Palestinian	Gaza City	Gaza Strip	9/25/2009	MISSILE	Israeli security forces
Male	9/25/2009	24	Adolescent	Palestinian	Gaza City	Gaza Strip	9/25/2009	MISSILE	Israeli security forces
Male	9/25/2009	21	Adolescent	Palestinian	Gaza City	Gaza Strip	9/25/2009	MISSILE	Israeli security forces
Male	9/20/2009	20	Adolescent	Palestinian	Gaza City	Gaza Strip	9/20/2009	shell	Israeli security forces
Male	9/20/2009	21	Adolescent	Palestinian	Gaza City	Gaza Strip	9/20/2009	shell	Israeli security forces
Male	8/25/2009	32	Adolescent	Palestinian	Rafah	Gaza Strip	8/28/2009	MISSILE	Israeli security forces
Male	8/25/2009	25	Adolescent	Palestinian	Rafah	Gaza Strip	8/25/2009	MISSILE	Israeli security forces
Male	8/25/2009	19	Adolescent	Palestinian	Rafah	Gaza Strip	8/28/2009	MISSILE	Israeli security forces
Female	7/2/2009	16	Children	Palestinian	Juhor a-Dik	Gaza Strip	7/2/2009	shell	Israeli security forces
Male	6/5/2009	36	Adolescent	Palestinian	Ni'lin	West Bank	6/5/2009	0.22-caliber bullets	Israeli security forces
Male	5/2/2009	20	Adolescent	Palestinian	Rafah	Gaza Strip	5/2/2009	MISSILE	Israeli security forces
Male	5/2/2009	20	Adolescent	Palestinian	Rafah	Gaza Strip	5/2/2009	MISSILE	Israeli security forces
Male	4/17/2009	31	Adolescent	Palestinian	Bil'in	West Bank	4/17/2009	teargas canister	Israeli security forces
Male	4/4/2009	22	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	4/4/2009	shell	Israeli security forces
Male	4/4/2009	20	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	4/4/2009	shell	Israeli security forces
Male	3/31/2009	20	Adolescent	Palestinian	KissufiMale	Gaza Strip	3/31/2009	shell	Israeli security forces
Male	3/31/2009	19	Adolescent	Palestinian	KissufiMale	Gaza Strip	3/31/2009	shell	Israeli security forces
Male	3/7/2009	27	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	3/7/2009	MISSILE	Israeli security forces
Male	3/5/2009	27	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	3/5/2009	MISSILE	Israeli security forces
Male	3/5/2009	24	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	3/5/2009	MISSILE	Israeli security forces
Male	3/5/2009	20	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	3/5/2009	MISSILE	Israeli security forces
Male	3/4/2009	23	Adolescent	Palestinian	Gaza City	Gaza Strip	3/4/2009	MISSILE	Israeli security forces
Male	2/13/2009	14	Children	Palestinian	Hebron	West Bank	2/13/2009	0.22-caliber bullets	Israeli security forces
Male	2/8/2009	22	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	2/9/2009	shell	Israeli security forces
Male	2/8/2009	21	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	2/8/2009	MISSILE	Israeli security forces
Male	2/2/2009	25	Adolescent	Palestinian	Rafah	Gaza Strip	2/2/2009	MISSILE	Israeli security forces
Male	1/27/2009	44	Adolescent	Israeli	KissufiMale Checkpoint	Gaza Strip	1/27/2009	BOMB	Palestinian civilians
Male	1/19/2009	50	Adolescent	Palestinian	Gaza City	Gaza Strip	1/19/2009	MISSILE	Israeli security forces
Female	1/18/2009	70	Old	Palestinian	Gaza City	Gaza Strip	1/18/2009	LIVE AMMUNITION	Israeli security forces
Male	1/18/2009	80	Old	Palestinian	Gaza City	Gaza Strip	1/18/2009	LIVE AMMUNITION	Israeli security forces
Male	1/18/2009	22	Adolescent	Palestinian	Jabalya	Gaza Strip	1/18/2009	LIVE AMMUNITION	Israeli security forces
Male	1/18/2009	32	Adolescent	Palestinian	Jabalya	Gaza Strip	1/18/2009	LIVE AMMUNITION	Israeli security forces
Female	1/18/2009	36	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	1/18/2009	MISSILE	Israeli security forces
Female	1/18/2009	10	Children	Palestinian	Beit Hanoun	Gaza Strip	1/18/2009	MISSILE	Israeli security forces
Male	1/17/2009	22	Adolescent	Palestinian	Gaza City	Gaza Strip	1/25/2009	shell	Israeli security forces
Male	1/17/2009	28	Adolescent	Palestinian	Khan Yunis	Gaza Strip	1/17/2009	shell	Israeli security forces
Male	1/17/2009	51	Adolescent	Palestinian	Jabalya	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/17/2009	17	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	1/17/2009	shell	Israeli security forces
Female	1/17/2009	13	Children	Palestinian	Jabalya R.C.	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/17/2009	4	Children	Palestinian	Jabalya R.C.	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Female	1/17/2009	3	Children	Palestinian	Jabalya R.C.	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/17/2009	17	Adolescent	Palestinian	Khan Yunis	Gaza Strip	1/17/2009	shell	Israeli security forces
Male	1/17/2009	5	Children	Palestinian	Beit Lahiya	Gaza Strip	1/17/2009	phosphorus shell	Israeli security forces
Female	1/17/2009	55	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	1/17/2009	shell	Israeli security forces
Male	1/17/2009	3	Children	Palestinian	Beit Lahiya	Gaza Strip	1/17/2009	phosphorus shell	Israeli security forces
Male	1/17/2009	46	Adolescent	Palestinian	Bani Suheila	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/17/2009	63	Old	Palestinian	Beit Hanoun	Gaza Strip	1/17/2009	shell	Israeli security forces
Female	1/17/2009	3	Children	Palestinian	Jabalya	Gaza Strip	1/28/2009	shell	Israeli security forces
Male	1/17/2009	15	Children	Palestinian	Gaza City	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Female	1/16/2009	14	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	35	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	48	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	28	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	21	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	51	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	16	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	17	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	32	Adolescent	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	6	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	33	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	3	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	10	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	10	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	25	Adolescent	Palestinian	Khan Yunis	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	7	Children	Palestinian	al-Bureij R.C.	Gaza Strip	1/16/2009	shell	Israeli security forces
Male	1/16/2009	47	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	41	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	52	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	34	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	50	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	17	Adolescent	Palestinian	Hebron	West Bank	1/16/2009	LIVE AMMUNITION	Israeli security forces
Male	1/16/2009	13	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	13	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	shell	Israeli security forces
Female	1/16/2009	14	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	shell	Israeli security forces
Female	1/16/2009	16	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	shell	Israeli security forces
Female	1/16/2009	21	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	shell	Israeli security forces
Male	1/16/2009	22	Adolescent	Palestinian	Rafah	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/16/2009	44	Adolescent	Palestinian	Rafah	Gaza Strip	1/17/2009	MISSILE	Israeli security forces
Male	1/16/2009	81	Old	Palestinian	al-Maleughraqa (Abu Maleidein)	Gaza Strip	1/16/2009	LIVE AMMUNITION	Israeli security forces
Male	1/16/2009	7	Children	Palestinian	Beit Lahiya	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	20	Adolescent	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	13	Children	Palestinian	Gaza City	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Male	1/16/2009	15	Children	Palestinian	Beit Lahiya	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/16/2009	2	Children	Palestinian	Beit Lahiya	Gaza Strip	1/16/2009	MISSILE	Israeli security forces
Female	1/15/2009	33	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Female	1/15/2009	15	Children	Palestinian	Beit Lahiya	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	1	Children	Palestinian	Beit Lahiya	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Female	1/15/2009	67	Old	Palestinian	Beit Lahiya	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	13	Children	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	6	Children	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	48	Adolescent	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	7	Children	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	16	Children	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Female	1/15/2009	16	Children	Palestinian	Gaza City	Gaza Strip	1/15/2009	MISSILE	Israeli security forces
Male	1/15/2009	49	Adolescent	Palestinian	Gaza City	Gaza Strip	6/11/2011	MISSILE	Israeli security forces
